"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:554","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-07,"2008","10","07","","Dionisio Bay","","Galiano Island","British Columbia","Canada","CA","49.01333","-123.575","100","","","","","","88","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:560","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-09,"2008","10","09","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","72","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:564","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-09,"2008","10","09","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","83","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:570","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-10,"2008","10","10","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","104","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:573","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-10,"2008","10","10","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","83","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:576","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-11-12,"2008","11","12","","Mathews Point","","Galiano Island","British Columbia","Canada","CA","48.86123","-123.32878","100","","","","","","91","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:577","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-11-13,"2008","11","13","","Mathews Point","","Galiano Island","British Columbia","Canada","CA","48.86123","-123.32878","100","","","","","","71","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:580","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-12-29,"2008","12","29","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","85","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:581","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-12-29,"2008","12","29","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:583","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-01-02,"2009","01","02","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","106","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:588","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-01-03,"2009","01","03","","Galiano Wall East","","Galiano Island","British Columbia","Canada","CA","48.9498","-123.52996","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:590","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-01-03,"2009","01","03","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","85","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:593","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-01-04,"2009","01","04","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:595","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-01-30,"2009","01","30","","Outer Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.01667","-123.57167","100","","","","","","61","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:604","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-02-14,"2009","02","14","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:611","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-02-14,"2009","02","14","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","75","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:617","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-07,"2009","03","07","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:624","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-07,"2009","03","07","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:635","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-19,"2009","03","19","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","71","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:640","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-19,"2009","03","19","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","58","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:648","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-20,"2009","03","20","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","68","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:659","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-20,"2009","03","20","","Dionisio Bay","","Galiano Island","British Columbia","Canada","CA","49.01333","-123.575","100","","","","","","56","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:663","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-04-04,"2009","04","04","","Outer Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.01667","-123.57167","100","","","","","","79","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:670","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-04-04,"2009","04","04","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:680","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-04-11,"2009","04","11","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","60","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:690","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-05-16,"2009","05","16","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","78","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:694","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-05-30,"2009","05","30","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","51","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:702","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-05-30,"2009","05","30","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:708","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-06-12,"2009","06","12","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","84","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:716","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-06-12,"2009","06","12","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","74","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:723","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-07-04,"2009","07","04","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","95","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:729","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-08-02,"2009","08","02","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","94","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:733","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-08-02,"2009","08","02","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","69","","present","","","","","unlisted","unlisted","","","","","","",""
