field_1,Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id,layer,path
"3700",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,49.014070369999999,-123.573634499999997,,NA,NA,"72229849",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3701",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.916608750000002,-123.394696900000000,,NA,NA,"72842938",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3702",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,49.014000000000003,-123.573386700000000,,NA,NA,"73058727",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3703",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.940942999999997,-123.500438000000003,,NA,NA,"73319647",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3704",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.885058330000000,-123.321380000000005,,NA,NA,"74386520",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3705",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.872549999999997,-123.313003300000005,,NA,NA,"74668542",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3706",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.948225469999997,-123.481258100000005,,NA,NA,"74870900",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3708",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,49.013263879999997,-123.573355000000006,,NA,NA,"107595118",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3709",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.871788000000002,-123.311134999999993,,NA,NA,"109400082",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3710",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.872086670000002,-123.311729999999997,,NA,NA,"109597505",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3711",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.863453329999999,-123.328254999999999,,NA,NA,"109624225",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3712",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.871921669999999,-123.312179999999998,,NA,NA,"109707357",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3713",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.872116669999997,-123.312401699999995,,NA,NA,"109707359",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3714",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.872201369999999,-123.311253600000001,,NA,NA,"109844016",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3715",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.918068329999997,-123.398136699999995,,NA,NA,"110152149",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3716",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.867356669999999,-123.314443299999994,,NA,NA,"110820832",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3717",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.909950000000002,-123.373808299999993,,NA,NA,"111052948",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3718",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,49.013869450000001,-123.573804999999993,,NA,NA,"111105163",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3719",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.949402280000001,-123.484910999999997,,NA,NA,"111155406",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3720",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,49.013666999999998,-123.573704000000006,,NA,NA,"111592719",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3721",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.872578330000003,-123.313154999999995,,NA,NA,"111838577",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3722",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.950031850000002,-123.485422900000003,,NA,NA,"112017801",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3723",Erythronium oregonum,Erythronium,oregonum,,,,native,S4,,48.909477780000003,-123.371044400000002,,NA,NA,"114482015",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3747",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.906719549999998,-123.358397499999995,,NA,NA,"5885844",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3748",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.931366990000001,-123.480234100000004,,NA,NA,"6409672",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3749",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.876097999999999,-123.386035000000007,,NA,NA,"6817875",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3750",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.875475000000002,-123.341898000000000,,NA,NA,"12631643",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3751",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.880411000000002,-123.336709999999997,,NA,NA,"12789318",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3752",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.866025999999998,-123.333974999999995,,NA,NA,"12817506",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3753",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.963624000000003,-123.549929000000006,,NA,NA,"12840543",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3754",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.888528489999999,-123.378568000000001,,NA,NA,"25912184",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3755",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.861350000000002,-123.363921700000006,,NA,NA,"28316880",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3756",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.927322900000000,-123.468481299999993,,NA,NA,"53377207",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3757",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.927106950000002,-123.468434200000004,,NA,NA,"53382337",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3758",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.885276670000003,-123.356896699999993,,NA,NA,"83097985",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3759",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.876003330000003,-123.384836699999994,,NA,NA,"83738283",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3760",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,49.011232929999998,-123.574107799999993,,NA,NA,"124067883",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3761",Festuca occidentalis,Festuca,occidentalis,,,,native,S5,,48.936280560000000,-123.472411100000002,,NA,NA,"125882216",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3762",Festuca subulata,Festuca,subulata,,,,native,S5,,48.870512750000003,-123.347215300000002,,NA,NA,"84757453",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3763",Festuca subulata,Festuca,subulata,,,,native,S5,,48.936344439999999,-123.472624999999994,,NA,NA,"125882215",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3764",Festuca subulata,Festuca,subulata,,,,native,S5,,48.935566670000000,-123.469238899999993,,NA,NA,"125882221",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3765",Festuca subulata,Festuca,subulata,,,,native,S5,,48.938461109999999,-123.478897200000006,,NA,NA,"126017371",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3766",Festuca subuliflora,Festuca,subuliflora,,,,native,S5,,48.874772999999998,-123.336338999999995,,NA,NA,"12763124",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3767",Festuca subuliflora,Festuca,subuliflora,,,,native,S5,,48.874510000000001,-123.333782999999997,,NA,NA,"12763316",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3768",Festuca subuliflora,Festuca,subuliflora,,,,native,S5,,48.972329999999999,-123.544266699999994,,NA,NA,"53064563",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3769",Festuca subuliflora,Festuca,subuliflora,,,,native,S5,,48.876097219999998,-123.384036100000003,,NA,NA,"83738314",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3770",Festuca subuliflora,Festuca,subuliflora,,,,native,S5,,49.011232929999998,-123.574107799999993,,NA,NA,"124067879",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3782",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.894743949999999,-123.405110800000003,,NA,NA,"3701040",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3783",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.866841669999999,-123.321280000000002,,NA,NA,"3779862",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3784",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.992897999999997,-123.574943000000005,,NA,NA,"3881824",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3785",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.992394439999998,-123.575072199999994,,NA,NA,"3889097",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3786",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.992375310000000,-123.575098499999996,,NA,NA,"4005341",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3787",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.994734999999999,-123.583681999999996,,NA,NA,"7278214",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3788",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.880899999999997,-123.333145000000002,,NA,NA,"12774882",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3789",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.983538770000003,-123.556732900000000,,NA,NA,"15412688",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3790",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.874274999999997,-123.319180000000003,,NA,NA,"86360337",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3791",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.874265000000001,-123.319486699999999,,NA,NA,"86360356",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3792",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.874943330000001,-123.320470000000000,,NA,NA,"86360406",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3793",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.973269440000003,-123.561119399999995,,NA,NA,"97202758",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
"3794",Frangula purshiana,Frangula,purshiana,,,,native,S5,,48.938358330000000,-123.478752799999995,,NA,NA,"126017368",obs_native,file:///D:/Simon/Sync/Root/GIS/Biodiversity%20Data/obs_native.csv?type=csv&maxFields=10000&detectTypes=yes&xField=longitude&yField=latitude&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no
