"","area","Family","TaxonName","iNatTaxon","HJ_comment","FPNW_note","critical_comments","reviewed","iNat_taxon"
"687","sji","Orobanchaceae","Aphyllon californicum ssp. californicum","Aphyllon californicum californicum","Open rocky slopes, meadows and strand; scattered but widespread and fairly common in places.","","","","Aphyllon californicum californicum"
"688","sji","Orobanchaceae","Aphyllon purpureum","Aphyllon purpureum","Locally common; parasite on Sedum.","","","","Aphyllon purpureum"
"689","sji","Orobanchaceae","Bellardia viscosa","Bellardia viscosa","Common to locally abundant; wet open places.","","","","Bellardia viscosa"
"690","sji","Orobanchaceae","Castilleja attenuata","Castilleja attenuata","Meadows, usually south facing without prior heavy disturbance, most common in the Sucia group.","","","","Castilleja attenuata"
"691","sji","Orobanchaceae","Castilleja hispida","Castilleja hispida","Widespread but erratic; semi-open rocky slopes, open meadows, occasionally forest margins.","","","","Castilleja hispida"
"692","sji","Orobanchaceae","Castilleja levisecta","Castilleja levisecta","Rare; collected in 1917, 1923 and 1936 between Friday Harbour, Cattle Point and Kanaka Bay on San Juan. Recent popuations located along southern edge of San Juan and Shaw.","","","","Castilleja levisecta"
"693","sji","Orobanchaceae","Castilleja victoriae","Castilleja victoriae","Bellefond Lopez 2005.","","","","Castilleja victoriae"
"694","sji","Orobanchaceae","Euphrasia nemorosa","Euphrasia nemorosa","Zika Eastsound 2005, Kilebrew Lake 2016. Gravelly roadside and mowed field.","","","","Euphrasia nemorosa"
"695","sji","Orobanchaceae","Kopsiopsis hookeri","Kopsiopsis hookeri","Coniferous forests San Juan and Orcas.","","","","Kopsiopsis hookeri"
"696","sji","Orobanchaceae","Orthocarpus bracteosus","Orthocarpus bracteosus","Rare; known historically from 3 sites on San Juan; apparently extripated.","","","","Orthocarpus bracteosus"
"697","sji","Orobanchaceae","Triphysaria pusilla","Triphysaria pusilla","Common; meadows, weedy lawns.","","","","Triphysaria pusilla"
"698","sji","Oxalidaceae","Oxalis corniculata","Oxalis corniculata","Gardens and roadsides in towns; occasional.","","","","Oxalis corniculata"
"699","sji","Papaveraceae","Corydalis lutea","Pseudofumaria lutea","Escaping and spreading on a small scale, San Juan.","","","","Pseudofumaria lutea"
"700","sji","Papaveraceae","Dicentra formosa","Dicentra formosa","Shady, moist stream valleys on Mt Constitution; also San Juan where itt is suspected to be a cultivation escape.","","","","Dicentra formosa"
"701","sji","Papaveraceae","Eschscholzia californica ssp. californica","Eschscholzia californica californica","Locally abundant. Gravell pit area Friday Harbour, Charles Island, Sentinal Island.","","","","Eschscholzia californica californica"
"702","sji","Papaveraceae","Fumaria officinalis","Fumaria officinalis","Occasionally escaped or adventive; San Juan.","","","","Fumaria officinalis"
"703","sji","Papaveraceae","Meconella oregana","Meconella oregana","Smith 1936 location withheld.","","","","Meconella oregana"
"704","sji","Papaveraceae","Papaver rhoeas","Papaver rhoeas","Occasionally escaped, long persistant. Zika Roche Harbour 2000.","","","","Papaver rhoeas"
"705","sji","Papaveraceae","Papaver somniferum","Papaver somniferum","Fairly common but declining on San Juan; ruderal sites.","","","","Papaver somniferum"
"706","sji","Phrymaceae","Erythranthe alsinoides","Erythranthe alsinoides","Moist, rocky seepages and crevices; common on Orcas; widespread throughout.","","","","Erythranthe alsinoides"
"707","sji","Phrymaceae","Erythranthe guttata","Erythranthe guttata","Common, wet or seepy sites fresh or salt. Erythranthe nasuta (Greene) G.I. Nesom also reported as widespread.","","","","Erythranthe guttata"
"708","sji","Phrymaceae","Erythranthe microphylla","Erythranthe microphylla","Reported from Gossip and John's Islands.","","","","Erythranthe microphylla"
"709","sji","Phrymaceae","Erythranthe moschata","Erythranthe moschata","Damp woods and riparian thickets; rare in the interior of San Juan; fresh water sites on Mt Constitution.","","","","Erythranthe moschata"
"710","sji","Phrymaceae","Erythranthe nasuta","Erythranthe nasuta","Rocky, shaded seepages, widespread throughout but scattered.","","","","Erythranthe nasuta"
"711","sji","Phrymaceae","Erythranthe ptilota","Erythranthe ptilota","Pope Trout Lake, San Juan 1904.","","","","Erythranthe ptilota"
"712","sji","Pinaceae","Abies grandis","Abies grandis","Variable in lowland habitats; common.","","","","Abies grandis"
"713","sji","Pinaceae","Picea sitchensis","Picea sitchensis","Swampy soils near fresh water, less frequently shorelines and mixed, moist woodlands. Fairly common","","","","Picea sitchensis"
"714","sji","Pinaceae","Pinus contorta var. contorta","Pinus contorta contorta","Common to abundant; dry, sandy areas to moist woods and boggy lake shores.","","","","Pinus contorta contorta"
"715","sji","Pinaceae","Pinus monticola","Pinus monticola","Local on Mt Constitution where mostly represented by young trees; rare elsewhere. Known from San Juan Island.","","","","Pinus monticola"
"716","sji","Pinaceae","Pseudotsuga menziesii","Pseudotsuga menziesii menziesii","Abundant throughout.","","","","Pseudotsuga menziesii menziesii"
"717","sji","Pinaceae","Tsuga heterophylla","Tsuga heterophylla","Dominant in denser coniferous forests, north facing slopes; larges concentration on Blakely and Orcas Islands.","","","","Tsuga heterophylla"
"718","sji","Plantaginaceae","Callitriche heterophylla var. bolanderi","Callitriche heterophylla bolanderi","Ponds and lakes; most common on Orcas. var. bolanderi reported. C. anceps also reported but now = C. h.","","","","Callitriche heterophylla bolanderi"
"719","sji","Plantaginaceae","Callitriche palustris","Callitriche palustris","Occasional lakes and ponds, most records for San Juan. Peck Trout Lake, San Juan 1923.","","","","Callitriche palustris"
"720","sji","Plantaginaceae","Collinsia grandiflora","Collinsia grandiflora","Open, grassy bulffs, rocky outcrops. FAofSJI shows many collections - no Lopez.","","","","Collinsia grandiflora"
"721","sji","Plantaginaceae","Collinsia parviflora","Collinsia parviflora","Abundant; open, grassy bulffs, rocky outcrops.","","","","Collinsia parviflora"
"722","sji","Plantaginaceae","Cymbalaria muralis","Cymbalaria muralis","Escaping cultivation from rock gardens. Roche Harbour Atkinson 1983, Zika 2001.","","","","Cymbalaria muralis"
"723","sji","Plantaginaceae","Digitalis purpurea","Digitalis purpurea","Common to abundant; wooded roadside, disturbed and cut over forest.","","","","Digitalis purpurea"
"724","sji","Plantaginaceae","Gratiola ebracteata","Gratiola ebracteata","Low, wet places; rare; recent San Juan report - no details.","","","","Gratiola ebracteata"
"725","sji","Plantaginaceae","Hippuris montana","Hippuris montana","Sphagnum mats; local at Summit Lake, Mt Constitution, Orcas.","","","","Hippuris montana"
"726","sji","Plantaginaceae","Hippuris vulgaris","Hippuris vulgaris","Common; shallow, fresh water. Especially abundant on Orcas.","","","","Hippuris vulgaris"
"727","sji","Plantaginaceae","Linaria dalmatica","Linaria dalmatica","Open, sandy soils; occasional on San Juan.","","","","Linaria dalmatica"
"728","sji","Plantaginaceae","Linaria vulgaris","Linaria vulgaris","Occasional; gardens and rroadsides in Friday Harbour.","","","","Linaria vulgaris"
"729","sji","Plantaginaceae","Nuttallanthus texanus","Nuttallanthus texanus","Seeps on shady rock outcrop; rare; known from Sucia.","","","","Nuttallanthus texanus"
"730","sji","Plantaginaceae","Plantago elongata","Plantago elongata","Rocky bluffs and vernal pools near salt water, strand; common throughout. P. bigelovii also reported - now submerged in elongata","","","","Plantago elongata"
"731","sji","Plantaginaceae","Plantago lanceolata","Plantago lanceolata","Common throughout.","","","","Plantago lanceolata"
"732","sji","Plantaginaceae","Plantago major","Plantago major","Abundant weed of roadsides, lawns and wet places.","","","","Plantago major"
"733","sji","Plantaginaceae","Plantago maritima","Plantago maritima","Common throughout; rocky bluffs exposed to salt spray, beaches and salt marshes.","","","","Plantago maritima"
"734","sji","Plantaginaceae","Veronica americana","Veronica americana","Open, wet places throughout.","","","","Veronica americana"
"735","sji","Plantaginaceae","Veronica arvensis","Veronica arvensis","Abundant adventive of rocky outcrops, roadsides and meadows.","","","","Veronica arvensis"
"736","sji","Plantaginaceae","Veronica chamaedrys","Veronica chamaedrys","Atkinson Friday Harbour, San Juan 1982.","","","","Veronica chamaedrys"
"737","sji","Plantaginaceae","Veronica filiformis","Veronica filiformis","Adventive of lawns; occasional.","","","","Veronica filiformis"
"738","sji","Plantaginaceae","Veronica officinalis","Veronica officinalis","Moist forest margins, cut-over areas and roadsides; common.","","","","Veronica officinalis"
"739","sji","Plantaginaceae","Veronica peregrina var. xalapensis","Veronica peregrina xalapensis","Vernal pools and low, damp meadows; rather rare. Var. xalapensis (Kunth) Pennell","","","","Veronica peregrina xalapensis"
"740","sji","Plantaginaceae","Veronica persica","Veronica persica","Damp, rich soils in the open, lawns; occasional on larger islands.","","","","Veronica persica"
"741","sji","Plantaginaceae","Veronica scutellata","Veronica scutellata","Common; ponds, lake edges, ditches.","","","","Veronica scutellata"
"742","sji","Plantaginaceae","Veronica serpyllifolia","Veronica serpyllifolia","Open to semi-open places; common. Vars s. and humifusa both present.","","","","Veronica serpyllifolia"
"743","sji","Plumbaginaceae","Armeria maritima ssp. californica","Armeria maritima californica","Locally abundant throughout; open rocky or gravelly sites, usually near salt water. Vars maritima and californica both present.","","","","Armeria maritima californica"
"744","sji","Poaceae","Achnatherum lemmonii ssp. lemmonii","Eriocoma lemmonii lemmonii","Gravelly meadows and rocky benchland; quite common. Rapp Mt Constitution 1981collection reported as Stipa occidentalis Thurb. =lemmonii?","","","","Eriocoma lemmonii lemmonii"
"745","sji","Poaceae","Achnatherum nelsonii ssp. nelsonii","Eriocoma nelsonii nelsonii","Sporadically occuring on hilly prairies. (=Rapp coll of Stipa occidentails on Flora of SJ web site?)","","","","Eriocoma nelsonii nelsonii"
"746","sji","Poaceae","Achnatherum occidentale","Eriocoma occidentalis","Moran State Park, south side of Mount Constitution, open slopes around roadside viewpoint. P. Rapp 1981.","","","","Eriocoma occidentalis"
"747","sji","Poaceae","Agrostis capillaris","Agrostis capillaris","Very common. Disturbed sites, roadsides.","","","","Agrostis capillaris"
"748","sji","Poaceae","Agrostis exarata","Agrostis exarata","Widespread perennial, although uncommon; represented by vars exarata, minor and monolepsis. Meadows and roadsides.","","","","Agrostis exarata"
"749","sji","Poaceae","Agrostis gigantea","Agrostis gigantea","Var. major most common, var. alba in farm fields and roadsides, var. palustris in wet situations.","","","","Agrostis gigantea"
"750","sji","Poaceae","Agrostis microphylla","Agrostis microphylla","Rare; collected by Lawrence 1904. Gravley soil near salt water, Johns and Stuart Islands.Possible HJ Lopez I 1984.","","","","Agrostis microphylla"
"751","sji","Poaceae","Agrostis pallens","Agrostis pallens","Dry prairies; rather uncommon.","","","","Agrostis pallens"
"752","sji","Poaceae","Agrostis scabra","Agrostis scabra","Sporatic; generally occuring in moist areas. Collectedb most frequently on Orcas Island.","","","","Agrostis scabra"
"753","sji","Poaceae","Aira caryophyllea","Aira caryophyllea","Abundant throughout on rocky or sandy soils.","","","","Aira caryophyllea"
"754","sji","Poaceae","Aira praecox","Aira praecox","Abundant, generally where rocky or gravelly.","","","","Aira praecox"
"755","sji","Poaceae","Alopecurus aequalis","Alopecurus aequalis","Locally common on the muddy fringes of farm ponds and small lakes.; particularly on San Juan Island.","","","","Alopecurus aequalis"
"756","sji","Poaceae","Alopecurus carolinianus","Alopecurus carolinianus","Orcas Island, Eastsound, S side of road just E of Buck County Park, near Orcas Power & Light offices. Habitat:Semishaded ditch and vernally moist area, dried puddles; with Rorippa curvisiliqua and Epilobiu m;. S. Atkinson","","","","Alopecurus carolinianus"
"757","sji","Poaceae","Alopecurus geniculatus","Alopecurus geniculatus","Occasional in shallow water and wet fields. Atkinson collection open vernally moist area at edge of playing field, with Polypogon monspeliensis, Poa, and Gnaphalium palustre, Upright Head, Lopez Island.","","","","Alopecurus geniculatus"
"758","sji","Poaceae","Alopecurus pratensis","Alopecurus pratensis","Pastures, hedgerows and ditches, occasional, moist meadows.","","","","Alopecurus pratensis"
"759","sji","Poaceae","Anthoxanthum odoratum","Anthoxanthum odoratum","Roadside and rocky meadows, common throughout.","","","","Anthoxanthum odoratum"
"760","sji","Poaceae","Apera interrupta","Apera interrupta","Zika Jones Island 2014.","","","","Apera interrupta"
"761","sji","Poaceae","Arrhenatherum elatius","Arrhenatherum elatius","Weedy meadows, hedgerows and waste places; generally where disturbed. Fairly common. Vars biarstatum and bulbosum present","","","","Arrhenatherum elatius"
"762","sji","Poaceae","Avena barbata","Avena barbata","Sentinal Island and Barren Island 2006. original id A. fatua Zika reidentified.","","","","Avena barbata"
"763","sji","Poaceae","Avena fatua","Avena fatua","Occasional, roadside and fields.","","","","Avena fatua"
"764","sji","Poaceae","Avena sativa","Avena sativa","Occasionally persisting for a few years in ditches and old fields.","","","","Avena sativa"
"765","sji","Poaceae","Bromus commutatus","Bromus commutatus","Roadsides and sun-baked, open places; occasional overall but abundant in a few places.","","","","Bromus commutatus"
"766","sji","Poaceae","Bromus diandrus","Bromus diandrus","Ruderal sites,often rocky, grazed meadows;common.","","","","Bromus diandrus"
"767","sji","Poaceae","Bromus hordeaceus","Bromus hordeaceus","Undisturbed meadows to pastures and waste areas, abundant.","","","","Bromus hordeaceus"
